frame_id,maneuver_type,maneuver_type
1729,Straight,Turn Right
1730,Straight,
1731,Straight,
1732,Straight,
1733,Straight,
1734,Straight,
1735,Straight,
1736,Straight,
1737,Straight,
1738,Straight,
1739,Straight,
1740,Straight,
1741,Straight,
1742,Straight,Straight
1743,Straight,
1744,Straight,
1745,Straight,
1746,Straight,
1747,Straight,
1748,Straight,
1749,Straight,
1750,Straight,
1751,Straight,
1752,Straight,
1753,Straight,
1754,Straight,
1755,Straight,
1756,Straight,
1757,Straight,Straight
1758,Straight,Straight
1759,Straight,Straight
1760,Straight,Straight
1761,Straight,Straight
1762,Straight,Straight
1763,Straight,Straight
1764,Straight,Straight
1765,Straight,Straight
1766,Straight,Straight
1767,Straight,Straight
1768,Straight,Straight
1769,Straight,Straight
1770,Straight,Straight
1771,Straight,Straight
1772,Straight,Straight
1773,Straight,Straight
1774,Straight,Straight
1775,Straight,Straight
1776,Straight,Straight
1777,Straight,Straight
1778,Straight,Straight
1779,Straight,Straight
1780,Straight,Straight
1781,Straight,Straight
1782,Straight,Straight
1783,Straight,Straight
1784,Straight,Straight
1785,Straight,Straight
1786,Straight,Straight
1787,Straight,Straight
1788,Straight,Straight
1789,Straight,Straight
1790,Straight,Straight
1791,Straight,Straight
1792,Straight,Straight
1793,Straight,Straight
1794,Straight,Straight
1795,Straight,Straight
1796,Straight,Straight
1797,Straight,Straight
1798,Straight,Straight
1799,Straight,Straight
1800,Straight,Straight
1801,Straight,Straight
1802,Straight,Straight
1803,Straight,Straight
1804,Straight,Straight
1805,Straight,Straight
1806,Straight,Straight
1807,Straight,Straight
1808,Straight,Straight
1809,Straight,Straight
1810,Straight,Straight
1811,Straight,Straight
1812,Straight,Straight
1813,Straight,Straight
1814,Straight,Straight
1815,Straight,Straight
1816,Straight,Straight
1817,Straight,Straight
1818,Straight,Straight
1819,Straight,Straight
1820,Straight,Straight
1821,Straight,Straight
1822,Straight,Straight
1823,Straight,Straight
1824,Straight,Straight
1825,Straight,Straight
1826,Straight,Straight
1827,Straight,Straight
1828,Straight,Straight
1829,Straight,Straight
1830,Straight,Straight
1831,Straight,Straight
1832,Straight,Straight
1833,Straight,Straight
1834,Straight,Straight
1835,Straight,Straight
1836,Straight,Straight
1837,Straight,Straight
1838,Straight,Straight
1839,Straight,Straight
1840,Straight,Straight
1841,Straight,Straight
1842,Straight,Straight
1843,Straight,Straight
1844,Straight,Straight
1845,Straight,Straight
1846,Straight,Straight
1847,Straight,Straight
1848,Straight,Straight
1849,Straight,Straight
1850,Straight,Straight
1851,Straight,Straight
1852,Straight,Straight
1853,Straight,Straight
1854,Straight,Straight
1855,Straight,Straight
1856,Straight,Straight
1857,Straight,Straight
1858,Straight,Straight
1859,Straight,Straight
1860,Straight,Straight
1861,Straight,Straight
1862,Straight,Straight
1863,Straight,Straight
1864,Straight,Straight
1865,Straight,Straight
1866,Straight,Straight
1867,Straight,Straight
1868,Straight,Straight
1869,Straight,Straight
1870,Straight,Straight
1871,Straight,Straight
1872,Straight,Straight
1873,Straight,Straight
1874,Straight,Straight
1875,Straight,Straight
1876,Straight,Straight
1877,Straight,Straight
1878,Straight,Straight
1879,Straight,Straight
1880,Straight,Straight
1881,Straight,Straight
1882,Straight,Straight
1883,Straight,Straight
1884,Straight,Straight
1885,Straight,Straight
1886,Straight,Straight
1887,Straight,Straight
1888,Straight,Straight
1889,Straight,Straight
1890,Straight,Straight
1891,Straight,Straight
1892,Straight,Straight
1893,Straight,Straight
1894,Straight,Straight
1895,Straight,Straight
1896,Straight,Straight
1897,Straight,Straight
1898,Straight,Straight
1899,Straight,Straight
1900,Straight,Straight
1901,Straight,Straight
1902,Straight,Straight
1903,Straight,Straight
1904,Straight,Straight
1905,Straight,Straight
1906,Straight,Straight
1907,Straight,Straight
1908,Straight,Straight
1909,Straight,Straight
1910,Straight,Straight
1911,Straight,Straight
1912,Straight,Straight
1913,Straight,Straight
1914,Straight,Straight
1915,Straight,Straight
1916,Straight,Straight
1917,Straight,Straight
1918,Straight,Straight
1919,Straight,Straight
1920,Straight,Straight
1921,Straight,Straight
1922,Straight,Straight
1923,Straight,Straight
1924,Straight,Straight
1925,Straight,Straight
1926,Straight,Straight
1927,Straight,Straight
1928,Straight,Straight
1929,Straight,Straight
1930,Straight,Straight
1931,Straight,Straight
1932,Straight,Straight
1933,Straight,Straight
1934,Straight,Straight
1935,Straight,Straight
1936,Straight,Straight
1937,Straight,Straight
1938,Straight,Straight
1939,Straight,Straight
1940,Straight,Straight
1941,Straight,Straight
1942,Straight,Straight
1943,Straight,Straight
1944,Straight,Straight
1945,Straight,Straight
1946,Straight,Straight
1947,Straight,Straight
1948,Straight,Straight
1949,Straight,Straight
1950,Straight,Straight
1951,Straight,Straight
1952,Straight,Straight
1953,Straight,Straight
1954,Straight,Straight
1955,Straight,Straight
1956,Straight,Straight
1957,Straight,Straight
1958,Straight,Straight
1959,Straight,Straight
1960,Straight,Straight
1961,Straight,Straight
1962,Straight,Straight
1963,Straight,Straight
1964,Straight,Straight
1965,Straight,Straight
1966,Straight,Straight
1967,Straight,Straight
1968,Straight,Straight
1969,Straight,Straight
1970,Straight,Straight
1971,Straight,Straight
1972,Straight,Straight
1973,Straight,Straight
1974,Straight,Straight
1975,Straight,Straight
1976,Straight,Straight
1977,Straight,Straight
1978,Straight,Straight
1979,Straight,Straight
1980,Straight,Straight
1981,Straight,Straight
1982,Straight,Straight
1983,Straight,Straight
1984,Straight,Straight
1985,Straight,Straight
1986,Straight,Straight
1987,Straight,Straight
1988,Straight,Straight
1989,Straight,Straight
1990,Straight,Straight
1991,Straight,Straight
1992,Straight,Straight
1993,Straight,Straight
1994,Straight,Straight
1995,Straight,Straight
1996,Straight,Straight
1997,Straight,Straight
1998,Straight,Straight
1999,Straight,Straight
2000,Straight,Straight
2001,Straight,Straight
2002,Straight,Straight
2003,Straight,Straight
2004,Straight,Straight
2005,Straight,Straight
2006,Straight,Straight
2007,Straight,Straight
2008,Straight,Straight
2009,Straight,Straight
2010,Straight,Straight
2011,Straight,Straight
2012,Straight,Straight
2013,Straight,Straight
2014,Straight,Straight
2015,Straight,Straight
2016,Straight,Straight
2017,Straight,Straight
2018,Straight,Straight
2019,Straight,Straight
2020,Straight,Straight
2021,Straight,Straight
2022,Straight,Straight
2023,Straight,Straight
2024,Straight,Straight
2025,Straight,Straight
2026,Straight,Straight
2027,Straight,Straight
2028,Straight,Straight
2029,Straight,Straight
2030,Straight,Straight
2031,Straight,Straight
2032,Straight,Straight
2033,Straight,Straight
2034,Turn Right,Straight
2035,Turn Right,Straight
2036,Turn Right,Straight
2037,Turn Right,Straight
2038,Turn Right,Straight
2039,Turn Right,Straight
2040,Turn Right,Straight
2041,Turn Right,Straight
2042,Turn Right,Straight
2043,Turn Right,Straight
2044,Turn Right,Straight
2045,Turn Right,Straight
2046,Turn Right,Straight
2047,Turn Right,Straight
2048,Turn Right,Straight
2049,Turn Right,Straight
2050,Turn Right,Straight
2051,Turn Right,Straight
2052,Turn Right,Straight
2053,Turn Right,Straight
2054,Turn Right,Straight
2055,Turn Right,Straight
2056,Turn Right,Straight
2057,Turn Right,Straight
2058,Turn Right,Straight
2059,Turn Right,Straight
2060,Turn Right,Straight
2061,Turn Right,Straight
2062,Turn Right,Straight
2063,Turn Right,Straight
2064,Turn Right,Straight
2065,Turn Right,Straight
2066,Turn Right,Straight
2067,Turn Right,Straight
2068,Turn Right,Straight
2069,Turn Right,Straight
2070,Turn Right,Straight
2071,Turn Right,Straight
2072,Turn Right,Straight
2073,Turn Right,Straight
2074,Turn Right,Straight
2075,Turn Right,Straight
2076,Turn Right,Straight
2077,Turn Right,Straight
2078,Turn Right,Straight
2079,Turn Right,Straight
2080,Turn Right,Straight
2081,Turn Right,Straight
2082,Turn Right,Straight
2083,Turn Right,Straight
2084,Turn Right,Straight
2085,Straight,Straight
2086,Straight,Straight
2087,Straight,Straight
2088,Straight,Straight
2089,Straight,Straight
2090,Straight,Straight
2091,,Straight
2092,,Straight
2093,,Straight
2094,,Straight
2095,,Straight
2096,,Straight
2097,,Straight
2098,,Straight
2099,,Straight
2100,,Straight
2101,,Straight
2102,,Straight
2103,,Straight
2104,,Straight
2105,,Straight
2106,,Straight
2107,,Straight
2108,,Straight
2109,,Straight
2110,,Straight
2111,,Straight
2112,,Straight
2113,,Straight
2114,,Straight
2115,,Straight
2116,,Straight
2117,,Straight
2118,,Straight
2119,,Straight
2120,,Straight
2121,,Straight
2122,,Straight
2123,,Turn Right
2124,,Turn Right
2125,,Turn Right
2126,,Turn Right
2127,,Turn Right
2128,,Turn Right
2129,,Turn Right
2130,,Turn Right
2131,,Turn Right
2132,,Turn Right
2133,,Turn Right
2134,,Turn Right
2135,,Turn Right
2136,,Turn Right
2137,,Turn Right
2138,,Turn Right
2139,,Turn Right
2140,,Turn Right
2141,,Turn Right
2142,,Turn Right
2143,,Turn Right
2144,,Turn Right
2145,,Turn Right
2146,,Turn Right
2147,,Turn Right
2148,,Turn Right
2149,,Turn Right
2150,,Turn Right
2151,,Turn Right
2152,,Turn Right
2153,,Turn Right
2154,,Turn Right
2155,,Turn Right
2156,,Turn Right
2157,,Turn Right
2158,,Turn Right
2159,,Turn Right
2160,,Turn Right
2161,,Turn Right
2162,,Turn Right
2163,,Turn Right
2164,,Turn Right
2165,,Turn Right
2166,,Turn Right
2167,,Turn Right
2168,,Turn Right
2169,,Turn Right
2170,,Turn Right
2171,,Turn Right
2172,,Turn Right
2173,,Turn Right
2174,,Straight
2175,,Straight
2176,,
2177,,
2178,,
2179,,
2180,,Straight
2181,,
2182,,
2183,,Straight
2184,,
2185,,
2186,,
2187,,
2188,,
2189,,
2190,,
2191,,
2192,,
2193,,
2194,,
2195,,
2196,,
2197,,
2198,Straight,
2199,Straight,
2200,Straight,
2201,Straight,
2202,Straight,
2203,Straight,
2204,,
2205,Straight,
2206,,
2207,Straight,
2208,,
2209,,
2210,,
2211,,
2212,,
2213,,
2214,,
2215,,
2216,,
2217,,
2218,,
2219,,
2220,,
2221,,
2222,,
2223,,
2224,,
2225,,
2226,,
2227,,
2228,,
2229,,
2230,,
2231,,
2232,,
2233,,
2234,,
2235,,
2236,,
2237,,
2238,,
2239,,
2240,,
2241,,
2242,,
2243,,
2244,,
2245,,
2246,,
2247,,
2248,,
2249,,
2250,,
2251,,
2252,,
2253,,
2254,,
2255,,
2256,,
2257,,
2258,,
2259,,
2260,,
2261,,
2262,,
2263,,
2264,,
2265,,
2266,,
2267,,
2268,,
2269,,
2270,,
2271,,
2272,,
2273,,
2274,,
2275,,
2276,,
2277,,
2278,,
2279,,
2280,,
2281,,
2282,,
2283,,
2284,,
2285,,
2286,,
2287,,
2288,,
2289,,
2290,,
2291,,
2292,,
2293,,
2294,,
2295,,
2296,,
2297,,
2298,,
2299,,
2300,,
2301,,
2302,,
2303,,
2304,,
2305,,
2306,,
2307,,
2308,,
2309,,
2310,,
2311,,
2312,,
2313,,
2314,,
2315,,
2316,,
2317,,
2318,,
2319,,
2320,,
2321,,
2322,,
2323,,
2324,,
2325,,
2326,,
2327,,
2328,,
2329,,
2330,,
2331,,
2332,,
2333,,
2334,,
2335,,
2336,,
2337,,
2338,,
2339,,
2340,,
2341,,
2342,,
2343,,
2344,,
2345,,
2346,,
2347,,
2348,,
2349,,
2350,,
2351,,
2352,,
2353,,
2354,,
2355,,
2356,,
2357,,
2358,,
2359,,
2360,,
2361,,
2362,,
2363,,
2364,,
2365,,
2366,,
2367,,
2368,,
2369,,
2370,,
2371,,
2372,,
2373,,
2374,,
2375,,
2376,,
2377,,
2378,,
2379,,
2380,,
2381,,
2382,,
2383,,
2384,,
2385,,
2386,,
2387,,
2388,,
2389,,
2390,,
2391,,
2392,,
2393,,
2394,,
2395,,
2396,,
2397,,
2398,,
2399,,
2400,,
2401,,
2402,,
2403,,
2404,,
2405,,
2406,,
2407,,
2408,,
2409,,
2410,,
2411,,
2412,,
2413,,
2414,,
2415,,
2416,,
2417,,
2418,,
2419,,
2420,,
2421,,
2422,,
2423,,
2424,,
2425,,
2426,,
2427,,
2428,,
2429,,
2430,,
2431,,
2432,,
2433,,
2434,,
2435,,
2436,,
2437,,
2438,,
2439,,
2440,,
2441,,
2442,,
2443,,
2444,Straight,
2445,,
2446,Straight,
2447,Straight,
2448,Straight,
2449,Straight,
2450,Straight,
2451,Straight,
2452,,
2453,Straight,
2454,,
2455,,
2456,Straight,
2457,Straight,
2458,Straight,
2459,,
2460,Turn Left,
2461,,
2462,,
2463,Turn Left,
2464,,
2465,Turn Left,
2466,,
2467,,
2468,,
2469,,
2470,,
2471,,
2472,,
2473,,
2474,,
2475,,
2476,,
2477,,
2478,,
2479,,
2480,,
2481,,
2482,,
2483,,
2484,,
2485,,
2486,,
2487,,
2488,,
2489,,
2490,,
2491,,
2492,,
2493,,
2494,,
2495,,
2496,,
2497,,
2498,Turn Left,
2499,Turn Left,
2500,Turn Left,
2501,Turn Left,
2502,Turn Left,
2503,Turn Left,
2504,Turn Left,
2505,Turn Left,
2506,Turn Left,
2507,,
2508,,
2509,,
2510,Turn Left,
2511,,
2512,Turn Left,
2513,,
2514,,
2515,,
2516,,
2517,,Straight
2518,,
2519,Straight,
2520,,Straight
2521,,Straight
2522,,Straight
2523,Straight,Straight
2524,Straight,
2525,Straight,
2526,Straight,Turn Left
2527,Straight,
2528,Straight,Turn Left
2529,Straight,
2530,Straight,
2531,Straight,
2532,Straight,
2533,Straight,
2534,Straight,
2535,Straight,
2536,Straight,
2537,,
2538,,
2539,,
2540,,
2541,,
2542,,
2543,,
2544,,
2545,,
2546,,
2547,,
2548,,
2549,,
2550,,
2551,,
2552,,
2553,,
2554,,
2555,Straight,
2556,,
2557,,
2558,,
2559,,
2560,Straight,
2561,,
2562,,
2563,,
2564,,
2565,,
2566,,Turn Left
2567,,Turn Left
2568,,Turn Left
2569,,Turn Left
2570,,Turn Left
2571,,Turn Left
2572,,Turn Left
2573,,
2574,Straight,Turn Left
2575,,Turn Left
2576,,
2577,,Turn Left
2578,,Turn Left
2579,,Turn Left
2580,,Turn Left
2581,,
2582,,Straight
2583,,
2584,,
2585,,
2586,,
2587,,
2588,,
2589,,
2590,,
2591,,
2592,,
2593,,
2594,,
2595,,
2596,,
2597,,
2598,,
2599,,
2600,,Straight
2601,,
2602,,
2603,,
2604,,
2605,,
2606,,Straight
2607,,
2608,,Straight
2609,,Straight
2610,,Straight
2611,,Straight
2612,,Straight
2613,,Straight
2614,,
2615,,
2616,,Straight
2617,,Straight
2618,,Straight
2619,,Straight
2620,,Straight
2621,,
2622,,
2623,,
2624,,Straight
2625,,Straight
2626,,Straight
2627,,Straight
2628,,Straight
2629,,Straight
2630,,Straight
2631,,
2632,,Straight
2633,,Straight
2634,,Straight
2635,,Straight
2636,,Straight
2637,,Straight
2638,,Straight
2639,,Straight
2640,,Straight
2641,,Straight
2642,,Straight
2643,,Straight
2644,,Straight
2645,,Straight
2646,,Straight
2647,,Straight
2648,,Straight
2649,,Straight
2650,,Straight
2651,,Straight
2652,,
2653,,
2654,,
2655,,Straight
2656,,Straight
2657,,Straight
2658,,Straight
2659,,Straight
2660,,Straight
2661,,Straight
2662,,Straight
2663,,
2664,,
2665,,Straight
2666,,Straight
2667,,Straight
2668,,Straight
2669,,
2670,,Straight
2671,,Straight
2672,,Straight
2673,,Straight
2674,,Straight
2675,,Straight
2676,,
2677,,Straight
2678,,
2679,,
2680,,Straight
2681,,Straight
2682,,Straight
2683,,Straight
2684,,Straight
2685,,
2686,,
2687,,
2688,,Straight
2689,,Straight
2690,,
2691,,
2692,,
2693,,
2694,,
2695,,
2696,,
2697,,
2698,,
2699,,
2700,,
2701,,
2702,,
2703,,
2704,,
2705,,
2706,,
2707,,
2708,,
2709,,
2710,,
2711,,
2712,,
2713,,
2714,,
2715,,
2716,,
2717,,
2718,,
2719,,
2720,,
2721,,
2722,,
2723,,
2724,,
2725,,Straight
2726,,
2727,,Straight
2728,,Straight
2729,,
2730,,Straight
2731,,Straight
2732,,
2733,,Straight
2734,,
2735,,
2736,,
2737,,
2738,,
2739,,
2740,,
2741,,
2742,,
2743,,
2744,,
2745,,
2746,,
2747,,
2748,,
2749,,
2750,Straight,
2751,Straight,
2752,,
2753,,
2754,Straight,
2755,,
2756,,
2757,,
2758,,
2759,,
2760,,
2761,,
2762,,
2763,Straight,
2764,,
2765,,
2766,,
2767,,
2768,,
2769,,
2770,,
2771,,
2772,,
2773,,
2774,,
2775,,
2776,,
2777,,
2778,,
2779,,
2780,,
2781,,
2782,,
2783,,
2784,,
2785,,
2786,Straight,
2787,,
2788,,
2789,,
2790,Straight,
2791,,
2792,Straight,
2793,,
2794,,
2795,,
2796,,
2797,,
2798,,
2799,,Straight
2800,Straight,
2801,Straight,Straight
2802,,Straight
2803,,
2804,,Straight
2805,,
2806,,Straight
2807,,Straight
2808,,
2809,,Straight
2810,,
2811,,Straight
2812,,
2813,,
2814,,Straight
2815,,
2816,,Straight
2817,,
2818,,
2819,,Straight
2820,,
2821,,Straight
2822,,Straight
2823,,
2824,,
2825,,
2826,,
2827,,Straight
2828,,
2829,,
2830,,
2831,,Straight
2832,,
2833,,
2834,,
2835,,
2836,,
2837,,
2838,,
2839,,
2840,Straight,
2841,,
